fecha,tipo,nota,von_wobeser_es,von_wobeser_es_url,von_wobeser_en,von_wobeser_en_url,replit_es,replit_es_url,replit_en,replit_en_url,comparacion,estado_enlaces,enlaces_rotos,contenido_incompatible,referencia
2015-08,noticia,Modificaciones a las bases y al modelo de contrato de la Licitación No. CNH-R01-L02/2015,si,https://www.vonwobeser.com/index.php/publicacion?p_id=759,si,https://www.vonwobeser.com/index.php/publication?p_id=758,si,https://webpage-von-wobeser-2026.replit.app/news/modificaciones-a-las-bases-y-al-modelo-de-contrato-de-la-licitacion-no-cnh-r01-l,si,https://webpage-von-wobeser-2026.replit.app/news/modifications-to-the-bidding-rules-and-the-model-contract-of-the-bid-no-cnh-r01-?lang=en,En ambas,OK,0,0,p_id ES 759 | p_id EN 758
2015-07,noticia,Latin Lawyer – México investiga pensiones,si,https://www.vonwobeser.com/index.php/publicacion?p_id=763,si,https://www.vonwobeser.com/index.php/publication?p_id=762,si,https://webpage-von-wobeser-2026.replit.app/news/latin-lawyer-mexico-investiga-pensiones,si,https://webpage-von-wobeser-2026.replit.app/news/latin-lawyer-mexico-investigates-pensions-market?lang=en,En ambas,OK,0,0,p_id ES 763 | p_id EN 762
2015-07,noticia,Contratos de la Ronda Uno; Observaciones generales en materia de Obligaciones Ambientales,si,https://www.vonwobeser.com/index.php/publicacion?p_id=761,si,https://www.vonwobeser.com/index.php/publication?p_id=760,si,https://webpage-von-wobeser-2026.replit.app/news/contratos-de-la-ronda-uno-observaciones-generales-en-materia-de-obligaciones-amb,si,https://webpage-von-wobeser-2026.replit.app/news/round-one-contracts-environmental-obligations-overview?lang=en,En ambas,OK,0,0,p_id ES 761 | p_id EN 760
2015-06,noticia,"Von Wobeser y Sierra, S.C. es reconocido por Thompson Reuters en su reporte “2015 TrustLaw Index of Pro Bono 2015”",si,https://www.vonwobeser.com/index.php/publicacion?p_id=765,si,https://www.vonwobeser.com/index.php/publication?p_id=764,si,https://webpage-von-wobeser-2026.replit.app/news/von-wobeser-y-sierra-s-c-es-reconocido-por-thompson-reuters-en-su-reporte-2015-t,si,https://webpage-von-wobeser-2026.replit.app/news/von-wobeser-y-sierra-recognized-by-thompson-reuters-in-their-trustlaw-index-2015?lang=en,En ambas | revisar texto,Roto: 1,1,0,p_id ES 765 | p_id EN 764
2015-06,noticia,Se adiciona el artículo 29 Bis a la Ley del Instituto del Fondo de la Vivienda para los Trabajadores en materia de Subcontratación,si,https://www.vonwobeser.com/index.php/publicacion?p_id=767,si,https://www.vonwobeser.com/index.php/publication?p_id=766,si,https://webpage-von-wobeser-2026.replit.app/news/se-adiciona-el-articulo-29-bis-a-la-ley-del-instituto-del-fondo-de-la-vivienda-p,si,https://webpage-von-wobeser-2026.replit.app/news/article-29-bis-is-added-to-the-national-workers-housing-fund-institute-law-in-re?lang=en,En ambas,OK,0,0,p_id ES 767 | p_id EN 766
2015-06,noticia,Se Publica Reglamento de la Ley de Ayuda para los Trabajadores,si,https://www.vonwobeser.com/index.php/publicacion?p_id=771,si,https://www.vonwobeser.com/index.php/publication?p_id=770,si,https://webpage-von-wobeser-2026.replit.app/news/se-publica-reglamento-de-la-ley-de-ayuda-para-los-trabajadores,si,https://webpage-von-wobeser-2026.replit.app/news/regulation-of-the-workers-food-assistance-law-is-published?lang=en,En ambas,OK,0,0,p_id ES 771 | p_id EN 770
2015-06,noticia,Entra en vigor la Nueva Ley General de Transparencia y Acceso a la Información Pública,si,https://www.vonwobeser.com/index.php/publicacion?p_id=773,si,https://www.vonwobeser.com/index.php/publication?p_id=772,si,https://webpage-von-wobeser-2026.replit.app/news/entra-en-vigor-la-nueva-ley-general-de-transparencia-y-acceso-a-la-informacion-p,si,https://webpage-von-wobeser-2026.replit.app/news/the-new-transparency-and-access-to-public-information-act-enters-into-effect?lang=en,En ambas,OK,0,0,p_id ES 773 | p_id EN 772
2015-06,articulo,"Edmond Grieger - Financier Worldwide, Petróleo y Gas 2015",si,https://www.vonwobeser.com/index.php/publicacion?p_id=260,si,https://www.vonwobeser.com/index.php/publication?p_id=259,si,https://webpage-von-wobeser-2026.replit.app/news/edmond-grieger-financier-worldwide-petroleo-y-gas-2015,si,https://webpage-von-wobeser-2026.replit.app/news/edmond-grieger-financier-worldwide-oil-gas-2015-june-2015?lang=en,En ambas,OK,0,0,p_id ES 260 | p_id EN 259
2015-06,noticia,Bases de Licitación y Modelo de Contrato de Producción Compartida Definitivos Convocatoria 1 -Ronda Uno- Aguas Someras,si,https://www.vonwobeser.com/index.php/publicacion?p_id=769,si,https://www.vonwobeser.com/index.php/publication?p_id=768,si,https://webpage-von-wobeser-2026.replit.app/news/bases-de-licitacion-y-modelo-de-contrato-de-produccion-compartida-definitivos-co,si,https://webpage-von-wobeser-2026.replit.app/news/definitive-bidding-guidelines-and-production-sharing-contract-first-call-to-bid-?lang=en,En ambas,OK,0,0,p_id ES 769 | p_id EN 768
2015-06,noticia,"Andrés Nieto, Socio, conferencista en 4ta Conferencia Finanzas Corporativas Latin Lawyer en NY",si,https://www.vonwobeser.com/index.php/publicacion?p_id=775,si,https://www.vonwobeser.com/index.php/publication?p_id=774,si,https://webpage-von-wobeser-2026.replit.app/news/andres-nieto-socio-conferencista-en-4ta-conferencia-finanzas-corporativas-latin-,si,https://webpage-von-wobeser-2026.replit.app/news/andres-nieto-partner-speaker-at-latin-lawyer-s-4th-annual-corporate-finance-in-n?lang=en,En ambas | revisar texto,Roto: 1,1,0,p_id ES 775 | p_id EN 774
2015-05,articulo,"Claus von Wobeser, Adrian Magallanes - Chambers- Global Practice Guides, Arbitraje Internacional: México- Tendencias y Desarrollos, Mayo 2015, México.",si,https://www.vonwobeser.com/index.php/publicacion?p_id=264,si,https://www.vonwobeser.com/index.php/publication?p_id=263,si,https://webpage-von-wobeser-2026.replit.app/news/claus-von-wobeser-adrian-magallanes-chambers-global-practice-guides-arbitraje-in-2,si,https://webpage-von-wobeser-2026.replit.app/news/claus-von-wobeser-adrian-magallanes-chambers-global-practice-guides-internationa-2?lang=en,En ambas,OK,0,0,p_id ES 264 | p_id EN 263
2015-05,articulo,"Claus von Wobeser, Adrian Magallanes - Chambers- Global Practice Guides, Arbitraje Internacional: México- Aplicación de la Ley, Mayo 2015, México.",si,https://www.vonwobeser.com/index.php/publicacion?p_id=262,si,https://www.vonwobeser.com/index.php/publication?p_id=261,si,https://webpage-von-wobeser-2026.replit.app/news/claus-von-wobeser-adrian-magallanes-chambers-global-practice-guides-arbitraje-in,si,https://webpage-von-wobeser-2026.replit.app/news/claus-von-wobeser-adrian-magallanes-chambers-global-practice-guides-internationa?lang=en,En ambas,OK,0,0,p_id ES 262 | p_id EN 261
2015-04,noticia,Reforma en Materia de Combate a la Corrupción,si,https://www.vonwobeser.com/index.php/publicacion?p_id=777,si,https://www.vonwobeser.com/index.php/publication?p_id=776,si,https://webpage-von-wobeser-2026.replit.app/news/reforma-en-materia-de-combate-a-la-corrupcion,si,https://webpage-von-wobeser-2026.replit.app/news/reform-in-the-field-to-combat-corruption?lang=en,En ambas,OK,0,0,p_id ES 777 | p_id EN 776
2015-04,noticia,Cámara de Diputados aprueba reformas a la Ley Federal del Trabajo,si,https://www.vonwobeser.com/index.php/publicacion?p_id=779,si,https://www.vonwobeser.com/index.php/publication?p_id=778,si,https://webpage-von-wobeser-2026.replit.app/news/camara-de-diputados-aprueba-reformas-a-la-ley-federal-del-trabajo,si,https://webpage-von-wobeser-2026.replit.app/news/chamber-of-deputies-approves-reforms-to-the-federal-labor-law?lang=en,En ambas,OK,0,0,p_id ES 779 | p_id EN 778
2015-04,articulo,Andrés Nieto - Getting the Deal Through: Financiamiento Estructurado y Bursatilización,si,https://www.vonwobeser.com/index.php/publicacion?p_id=270,si,https://www.vonwobeser.com/index.php/publication?p_id=269,si,https://webpage-von-wobeser-2026.replit.app/news/andres-nieto-getting-the-deal-through-financiamiento-estructurado-y-bursatilizac,si,https://webpage-von-wobeser-2026.replit.app/news/andres-nieto-getting-the-deal-through-structured-finance-securitisation-april-20?lang=en,En ambas,OK,0,0,p_id ES 270 | p_id EN 269
2015-03,noticia,Latin Lawyer – México investiga el incremento en el alto precio del huevo,si,https://www.vonwobeser.com/index.php/publicacion?p_id=781,si,https://www.vonwobeser.com/index.php/publication?p_id=780,si,https://webpage-von-wobeser-2026.replit.app/news/latin-lawyer-mexico-investiga-el-incremento-en-el-alto-precio-del-huevo,si,https://webpage-von-wobeser-2026.replit.app/news/latin-lawyer-mexico-looks-to-crack-soaring-egg-prices?lang=en,En ambas,OK,0,0,p_id ES 781 | p_id EN 780
2015-03,noticia,"Latin Lawyer - Costa Rica desata polémica, con un examen de admisión para practicantes",si,https://www.vonwobeser.com/index.php/publicacion?p_id=783,si,https://www.vonwobeser.com/index.php/publication?p_id=782,si,https://webpage-von-wobeser-2026.replit.app/news/latin-lawyer-costa-rica-desata-polemica-con-un-examen-de-admision-para-practican,si,https://webpage-von-wobeser-2026.replit.app/news/latin-lawyer-costa-rica-sparks-debate-with-compulsory-bar-exam?lang=en,En ambas,OK,0,0,p_id ES 783 | p_id EN 782
2015-03,articulo,"Fernando Carreño - Chambers & Partners, Guía Práctica Legal; Competencia/ Carteles",si,https://www.vonwobeser.com/index.php/publicacion?p_id=297,si,https://www.vonwobeser.com/index.php/publication?p_id=271,si,https://webpage-von-wobeser-2026.replit.app/news/fernando-carreno-chambers-partners-guia-practica-legal-competencia-carteles,si,https://webpage-von-wobeser-2026.replit.app/news/fernando-carreno-chambers-partners-legal-practice-guide-competition-cartels-marc?lang=en,En ambas,OK,0,0,p_id ES 297 | p_id EN 271
2015-03,articulo,"Andrés Nieto - Getting The Deal Through, Regulación Bancaria en México",si,https://www.vonwobeser.com/index.php/publicacion?p_id=272,si,https://www.vonwobeser.com/index.php/publication?p_id=300,si,https://webpage-von-wobeser-2026.replit.app/news/andres-nieto-getting-the-deal-through-regulacion-bancaria-en-mexico,si,https://webpage-von-wobeser-2026.replit.app/news/andres-nieto-getting-the-deal-through-banking-regulation-in-mexico-march-2015?lang=en,En ambas,OK,0,0,p_id ES 272 | p_id EN 300
2015-02,noticia,Latin Lawyer- Von Wobeser en Estados Unidos de América se encarga de componentes electrónicos,si,https://www.vonwobeser.com/index.php/publicacion?p_id=789,si,https://www.vonwobeser.com/index.php/publication?p_id=788,si,https://webpage-von-wobeser-2026.replit.app/news/latin-lawyer-von-wobeser-en-estados-unidos-de-america-se-encarga-de-componentes-,si,https://webpage-von-wobeser-2026.replit.app/news/latin-lawyer-von-wobeser-in-us-electrical-component-deal?lang=en,En ambas,Roto: 2,2,0,p_id ES 789 | p_id EN 788
2015-02,noticia,Latin Lawyer- Von Wobeser asesora a Grupo Modelo invertir en octava cervecería mexicana,si,https://www.vonwobeser.com/index.php/publicacion?p_id=785,si,https://www.vonwobeser.com/index.php/publication?p_id=784,si,https://webpage-von-wobeser-2026.replit.app/news/latin-lawyer-von-wobeser-asesora-a-grupo-modelo-invertir-en-octava-cerveceria-me,si,https://webpage-von-wobeser-2026.replit.app/news/von-wobeser-helps-grupo-modelo-invest-in-eighth-mexican-brewery?lang=en,En ambas,OK,0,0,p_id ES 785 | p_id EN 784
2015-02,noticia,Latin American Corporate Counsel Association (LACCA) –Top 100: México.,si,https://www.vonwobeser.com/index.php/publicacion?p_id=793,si,https://www.vonwobeser.com/index.php/publication?p_id=792,si,https://webpage-von-wobeser-2026.replit.app/news/latin-american-corporate-counsel-association-lacca-top-100-mexico,si,https://webpage-von-wobeser-2026.replit.app/news/latin-american-corporate-counsel-association-lacca-top100-mexico?lang=en,En ambas,OK,0,0,p_id ES 793 | p_id EN 792
2015-02,noticia,"Guillermo Ortíz Mayagoitia, Consejero de Von Wobeser y Sierra (Ex Ministro de la Suprema Corte de Justicia de la Nación) y nuestro Socio, Diego Sierra participaron en la Judicial Integrity Initiative de la International Bar Association en Londres",si,https://www.vonwobeser.com/index.php/publicacion?p_id=791,si,https://www.vonwobeser.com/index.php/publication?p_id=790,si,https://webpage-von-wobeser-2026.replit.app/news/guillermo-ortiz-mayagoitia-consejero-de-von-wobeser-y-sierra-ex-ministro-de-la-s,si,https://webpage-von-wobeser-2026.replit.app/news/von-wobeser-y-sierra-s-of-counsel-guillermo-ortiz-mayagoitia-retired-presiding-j?lang=en,En ambas | revisar texto,OK,0,0,p_id ES 791 | p_id EN 790
2015-02,noticia,Global Competition Review- México revisa las franjas horarias en aeropuertos su primera investigación relacionada a “barreras de competencia”,si,https://www.vonwobeser.com/index.php/publicacion?p_id=795,si,https://www.vonwobeser.com/index.php/publication?p_id=794,si,https://webpage-von-wobeser-2026.replit.app/news/global-competition-review-mexico-revisa-las-franjas-horarias-en-aeropuertos-su-p,si,https://webpage-von-wobeser-2026.replit.app/news/global-competition-review-mexico-looks-at-airport-slots-in-first-barriers-to-com?lang=en,En ambas,OK,0,0,p_id ES 795 | p_id EN 794
2015-02,noticia,"Global Arbitration Review - The GAR 100, La Guía de Firmas Especializadas en Arbitraje",si,https://www.vonwobeser.com/index.php/publicacion?p_id=787,si,https://www.vonwobeser.com/index.php/publication?p_id=786,si,https://webpage-von-wobeser-2026.replit.app/news/global-arbitration-review-the-gar-100-la-guia-de-firmas-especializadas-en-arbitr,si,https://webpage-von-wobeser-2026.replit.app/news/global-arbitration-review-the-gar-100-the-guide-to-specialist-arbitration-firms?lang=en,En ambas,OK,0,0,p_id ES 787 | p_id EN 786
2015-02,articulo,"Adrian Magallanes - Global Law and Business, Ejecución de laudos arbitrales relativos a arbitraje de inversión, México",si,https://www.vonwobeser.com/index.php/publicacion?p_id=303,si,https://www.vonwobeser.com/index.php/publication?p_id=302,si,https://webpage-von-wobeser-2026.replit.app/news/adrian-magallanes-global-law-and-business-ejecucion-de-laudos-arbitrales-relativ,si,https://webpage-von-wobeser-2026.replit.app/news/adrian-magallanes-global-law-and-business-enforcement-of-investment-treaty-arbit?lang=en,En ambas,OK,0,0,p_id ES 303 | p_id EN 302
2015-01,noticia,"Montserrat Manzano, Asociada Senior de Von Wobeser y Sierra ha sido nombrada como miembro y representante del Consejo Editorial de News & Notes del Center for American & International Law",si,https://www.vonwobeser.com/index.php/publicacion?p_id=797,si,https://www.vonwobeser.com/index.php/publication?p_id=796,si,https://webpage-von-wobeser-2026.replit.app/news/montserrat-manzano-asociada-senior-de-von-wobeser-y-sierra-ha-sido-nombrada-como,si,https://webpage-von-wobeser-2026.replit.app/news/montserrat-manzano-senior-associate-of-von-wobeser-y-sierra-s-c-has-been-named-a?lang=en,En ambas | revisar texto,OK,0,0,p_id ES 797 | p_id EN 796
2015-01,noticia,Licitaciones Ronda Uno para el Sector de Hidrocarburos,si,https://www.vonwobeser.com/index.php/publicacion?p_id=799,si,https://www.vonwobeser.com/index.php/publication?p_id=798,si,https://webpage-von-wobeser-2026.replit.app/news/licitaciones-ronda-uno-para-el-sector-de-hidrocarburos,si,https://webpage-von-wobeser-2026.replit.app/news/round-one-bids-for-the-oil-gas-sector?lang=en,En ambas,OK,0,0,p_id ES 799 | p_id EN 798
2015-01,articulo,"Fernando Carreño, Paloma Alcántara - Global Competition Review, Resumen sobre Antimonopolios en América- México: vista general, Enero 2015.",si,https://www.vonwobeser.com/index.php/publicacion?p_id=309,si,https://www.vonwobeser.com/index.php/publication?p_id=308,si,https://webpage-von-wobeser-2026.replit.app/news/fernando-carreno-paloma-alcantara-global-competition-review-resumen-sobre-antimo,si,https://webpage-von-wobeser-2026.replit.app/news/fernando-carreno-paloma-alcantara-global-competition-review-the-antitrust-review-2?lang=en,En ambas,OK,0,0,p_id ES 309 | p_id EN 308
2015-01,articulo,"Edmond Grieger - Corporate Livewire, Mesa Redonda, Energía y Recursos Naturales",si,https://www.vonwobeser.com/index.php/publicacion?p_id=307,si,https://www.vonwobeser.com/index.php/publication?p_id=306,si,https://webpage-von-wobeser-2026.replit.app/news/edmond-grieger-corporate-livewire-mesa-redonda-energia-y-recursos-naturales,si,https://webpage-von-wobeser-2026.replit.app/news/edmond-grieger-corporate-livewire-virtual-round-table-energy-natural-resources-j?lang=en,En ambas,OK,0,0,p_id ES 307 | p_id EN 306
2014-12,noticia,Nuevos salarios mínimos a partir del 1 de enero de 2015,si,https://www.vonwobeser.com/index.php/publicacion?p_id=378,si,https://www.vonwobeser.com/index.php/publication?p_id=371,si,https://webpage-von-wobeser-2026.replit.app/news/nuevos-salarios-minimos-a-partir-del-1-de-enero-de-2015,si,https://webpage-von-wobeser-2026.replit.app/news/new-minimum-wages-as-of-january-1st-2015?lang=en,En ambas,Roto: 1,1,0,p_id ES 378 | p_id EN 371
2014-12,noticia,"Latin Lawyer – Empresas continúan abatidas de CADE, dice panel",si,https://www.vonwobeser.com/index.php/publicacion?p_id=370,si,https://www.vonwobeser.com/index.php/publication?p_id=369,si,https://webpage-von-wobeser-2026.replit.app/news/latin-lawyer-empresas-continuan-abatidas-de-cade-dice-panel,si,https://webpage-von-wobeser-2026.replit.app/news/latin-lawyer-businesses-still-weary-of-cade-says-panel?lang=en,En ambas,OK,0,0,p_id ES 370 | p_id EN 369
2014-11,noticia,Latin Lawyer - Von Wobeser Líder Pro Bono,si,https://www.vonwobeser.com/index.php/publicacion?p_id=368,si,https://www.vonwobeser.com/index.php/publication?p_id=367,si,https://webpage-von-wobeser-2026.replit.app/news/latin-lawyer-von-wobeser-lider-pro-bono,si,https://webpage-von-wobeser-2026.replit.app/news/latin-lawyer-pro-bono-survey-2014-leading-lights?lang=en,En ambas,OK,0,0,p_id ES 368 | p_id EN 367
2014-11,noticia,"Latin Lawyer - México publica controversias regulaciones antimonopólicas, Noviembre",si,https://www.vonwobeser.com/index.php/publicacion?p_id=362,si,https://www.vonwobeser.com/index.php/publication?p_id=361,si,https://webpage-von-wobeser-2026.replit.app/news/latin-lawyer-mexico-publica-controversias-regulaciones-antimonopolicas-noviembre,si,https://webpage-von-wobeser-2026.replit.app/news/latin-lawyer-mexico-publishes-controversial-antitrust-regulations?lang=en,En ambas,OK,0,0,p_id ES 362 | p_id EN 361
2014-11,noticia,Global Investigations Review-Mexico: en una encrucijada at a crossroads.,si,https://www.vonwobeser.com/index.php/publicacion?p_id=366,si,https://www.vonwobeser.com/index.php/publication?p_id=365,si,https://webpage-von-wobeser-2026.replit.app/news/global-investigations-review-mexico-en-una-encrucijada-at-a-crossroads,si,https://webpage-von-wobeser-2026.replit.app/news/global-investigations-review-mexico-at-a-crossroads?lang=en,En ambas,OK,0,0,p_id ES 366 | p_id EN 365
2014-11,noticia,Global Competition Review-Mexico publica controversias regulaciones antimonopólicas,si,https://www.vonwobeser.com/index.php/publicacion?p_id=364,si,https://www.vonwobeser.com/index.php/publication?p_id=363,si,https://webpage-von-wobeser-2026.replit.app/news/global-competition-review-mexico-publica-controversias-regulaciones-antimonopoli,si,https://webpage-von-wobeser-2026.replit.app/news/global-competition-review-mexico-publishes-controversial-antitrust-regulations?lang=en,En ambas,OK,0,0,p_id ES 364 | p_id EN 363
2014-11,noticia,"Claus von Wobeser, Adrián Magallanes - Getting The Deal Through, Arbitraje Inversionista-Estado",si,https://www.vonwobeser.com/index.php/publicacion?p_id=278,si,https://www.vonwobeser.com/index.php/publication?p_id=277,si,https://webpage-von-wobeser-2026.replit.app/news/claus-von-wobeser-adrian-magallanes-getting-the-deal-through-arbitraje-inversion,si,https://webpage-von-wobeser-2026.replit.app/news/claus-von-wobeser-adrian-magallanes-getting-the-deal-through-investment-treaty-a?lang=en,En ambas,OK,0,0,p_id ES 278 | p_id EN 277
2014-11,articulo,"Claus von Wobeser, Adrián Magallanes - Getting The Deal Through, Arbitraje Inversionista-Estado",si,https://www.vonwobeser.com/index.php/publicacion?p_id=311,si,https://www.vonwobeser.com/index.php/publication?p_id=310,si,https://webpage-von-wobeser-2026.replit.app/news/claus-von-wobeser-adrian-magallanes-getting-the-deal-through-arbitraje-inversion-2,si,https://webpage-von-wobeser-2026.replit.app/news/claus-von-wobeser-adrian-magallanes-getting-the-deal-through-investment-treaty-a-2?lang=en,En ambas,OK,0,0,p_id ES 311 | p_id EN 310
2014-10,noticia,"Rodolfo Trampe, Jorge Díaz, Luis Alberto King , Fernando de Buen - Getting the Deal Through, Outsourcing México 2015",si,https://www.vonwobeser.com/index.php/publicacion?p_id=286,si,https://www.vonwobeser.com/index.php/publication?p_id=285,si,https://webpage-von-wobeser-2026.replit.app/news/rodolfo-trampe-jorge-diaz-luis-alberto-king-fernando-de-buen-getting-the-deal-th-3,si,https://webpage-von-wobeser-2026.replit.app/news/rodolfo-trampe-jorge-diaz-luis-alberto-king-fernando-de-buen-getting-the-deal-th?lang=en,En ambas,OK,0,0,p_id ES 286 | p_id EN 285
2014-10,articulo,"Rodolfo Trampe, Jorge Díaz, Luis Alberto King , Fernando de Buen - Getting the Deal Through, Outsourcing México 2015",si,https://www.vonwobeser.com/index.php/publicacion?p_id=319,si,https://www.vonwobeser.com/index.php/publication?p_id=318,si,https://webpage-von-wobeser-2026.replit.app/news/rodolfo-trampe-jorge-diaz-luis-alberto-king-fernando-de-buen-getting-the-deal-th-4,si,https://webpage-von-wobeser-2026.replit.app/news/rodolfo-trampe-jorge-diaz-luis-alberto-king-fernando-de-buen-getting-the-deal-th-2?lang=en,En ambas,OK,0,0,p_id ES 319 | p_id EN 318
2014-10,noticia,"Latin Lawyer-Von Wobeser ayuda a extender contrato portuario, resuelve disputa",si,https://www.vonwobeser.com/index.php/publicacion?p_id=358,si,https://www.vonwobeser.com/index.php/publication?p_id=357,si,https://webpage-von-wobeser-2026.replit.app/news/latin-lawyer-von-wobeser-ayuda-a-extender-contrato-portuario-resuelve-disputa,si,https://webpage-von-wobeser-2026.replit.app/news/latin-lawyer-von-wobeser-helps-extend-port-contract-settles-dispute?lang=en,En ambas,Roto: 2,2,0,p_id ES 358 | p_id EN 357
2014-10,noticia,"Latin American Corporate Counsel Association (LACCA) reconoce a Von Wobeser y Sierra, S.C.",si,https://www.vonwobeser.com/index.php/publicacion?p_id=360,si,https://www.vonwobeser.com/index.php/publication?p_id=359,si,https://webpage-von-wobeser-2026.replit.app/news/latin-american-corporate-counsel-association-lacca-reconoce-a-von-wobeser-y-sier,si,https://webpage-von-wobeser-2026.replit.app/news/latin-american-corporate-counsel-association-lacca?lang=en,En ambas | revisar texto,OK,0,0,p_id ES 360 | p_id EN 359
2014-10,noticia,"Diego Sierra - Global Investigations Review, The Investigations Review of the Americas",si,https://www.vonwobeser.com/index.php/publicacion?p_id=283,si,https://www.vonwobeser.com/index.php/publication?p_id=284,si,https://webpage-von-wobeser-2026.replit.app/news/diego-sierra-global-investigations-review-the-investigations-review-of-the-ameri-3,si,https://webpage-von-wobeser-2026.replit.app/news/diego-sierra-global-investigations-review-the-investigations-review-of-the-ameri?lang=en,En ambas,OK,0,0,p_id ES 283 | p_id EN 284
2014-10,articulo,"Diego Sierra - Global Investigations Review, The Investigations Review of the Americas",si,https://www.vonwobeser.com/index.php/publicacion?p_id=317,si,https://www.vonwobeser.com/index.php/publication?p_id=316,si,https://webpage-von-wobeser-2026.replit.app/news/diego-sierra-global-investigations-review-the-investigations-review-of-the-ameri-4,si,https://webpage-von-wobeser-2026.replit.app/news/diego-sierra-global-investigations-review-the-investigations-review-of-the-ameri-2?lang=en,En ambas,OK,0,0,p_id ES 317 | p_id EN 316
2014-10,noticia,"Andrés Nieto, Luis Burgueño - Getting the Deal Through, Private Equity",si,https://www.vonwobeser.com/index.php/publicacion?p_id=282,si,https://www.vonwobeser.com/index.php/publication?p_id=281,si,https://webpage-von-wobeser-2026.replit.app/news/andres-nieto-luis-burgueno-getting-the-deal-through-private-equity,si,https://webpage-von-wobeser-2026.replit.app/news/andres-nieto-luis-burgueno-getting-the-deal-through-private-equity-october-2014?lang=en,En ambas | revisar texto,OK,0,0,p_id ES 282 | p_id EN 281
2014-10,articulo,"Andrés Nieto, Luis Burgueño - Getting the Deal Through, Private Equity",si,https://www.vonwobeser.com/index.php/publicacion?p_id=315,si,https://www.vonwobeser.com/index.php/publication?p_id=314,si,https://webpage-von-wobeser-2026.replit.app/news/andres-nieto-luis-burgueno-getting-the-deal-through-private-equity-2,si,https://webpage-von-wobeser-2026.replit.app/news/andres-nieto-luis-burgueno-getting-the-deal-through-private-equity-october-2014-2?lang=en,En ambas | revisar texto,OK,0,0,p_id ES 315 | p_id EN 314
2014-09,noticia,"Latin Lawyer - Tomando la Delantera, Septiembre 2014.",si,https://www.vonwobeser.com/index.php/publicacion?p_id=356,si,https://www.vonwobeser.com/index.php/publication?p_id=355,si,https://webpage-von-wobeser-2026.replit.app/news/latin-lawyer-tomando-la-delantera-septiembre-2014,si,https://webpage-von-wobeser-2026.replit.app/news/latin-lawyer-getting-ahead?lang=en,En ambas,OK,0,0,p_id ES 356 | p_id EN 355
2014-09,noticia,"IFLR 1000 - New Gold finaliza financiamiento de $ 300 millones de dólares, Septiembre",si,https://www.vonwobeser.com/index.php/publicacion?p_id=354,si,https://www.vonwobeser.com/index.php/publication?p_id=353,si,https://webpage-von-wobeser-2026.replit.app/news/iflr-1000-new-gold-finaliza-financiamiento-de-300-millones-de-dolares-septiembre,si,https://webpage-von-wobeser-2026.replit.app/news/iflr-1000-new-gold-finalizes-300-million-financing?lang=en,En ambas,OK,0,0,p_id ES 354 | p_id EN 353
2014-09,noticia,"Fernando Carreño , Paloma Alcántara - Global Competition Review - The Antitrust Review of the Americas 2015, México",si,https://www.vonwobeser.com/index.php/publicacion?p_id=298,si,https://www.vonwobeser.com/index.php/publication?p_id=299,si,https://webpage-von-wobeser-2026.replit.app/news/fernando-carreno-paloma-alcantara-global-competition-review-the-antitrust-review-4,si,https://webpage-von-wobeser-2026.replit.app/news/fernando-carreno-paloma-alcantara-global-competition-review-the-antitrust-review?lang=en,En ambas | revisar texto,OK,0,0,p_id ES 298 | p_id EN 299
2014-08,noticia,VWyS reconocido por Global Investigations Review,si,https://www.vonwobeser.com/index.php/publicacion?p_id=477,si,https://www.vonwobeser.com/index.php/publication?p_id=478,si,https://webpage-von-wobeser-2026.replit.app/news/vwys-reconocido-por-global-investigations-review,si,https://webpage-von-wobeser-2026.replit.app/news/vwys-ranked-by-global-investigations-review?lang=en,En ambas,OK,0,0,p_id ES 477 | p_id EN 478
2014-08,noticia,Reforma Energética - Legislación Secundaria,si,https://www.vonwobeser.com/index.php/publicacion?p_id=481,si,https://www.vonwobeser.com/index.php/publication?p_id=482,si,https://webpage-von-wobeser-2026.replit.app/news/reforma-energetica-legislacion-secundaria,si,https://webpage-von-wobeser-2026.replit.app/news/energy-reform-implementing-laws?lang=en,En ambas,OK,0,0,p_id ES 481 | p_id EN 482
2014-08,noticia,"Periódico am, Impulsará Energética a las Manufacturas, Agosto 2014.",si,https://www.vonwobeser.com/index.php/publicacion?p_id=479,si,https://www.vonwobeser.com/index.php/publication?p_id=480,si,https://webpage-von-wobeser-2026.replit.app/news/periodico-am-impulsara-energetica-a-las-manufacturas-agosto-2014,si,https://webpage-von-wobeser-2026.replit.app/news/periodico-am-encourage-energy-to-manufacture?lang=en,En ambas,OK,0,0,p_id ES 479 | p_id EN 480
2014-08,noticia,Los Métodos de Resolución de Controversias en la Reforma Energética,si,https://www.vonwobeser.com/index.php/publicacion?p_id=471,si,https://www.vonwobeser.com/index.php/publication?p_id=472,si,https://webpage-von-wobeser-2026.replit.app/news/los-metodos-de-resolucion-de-controversias-en-la-reforma-energetica,si,https://webpage-von-wobeser-2026.replit.app/news/dispute-resolution-methods-in-the-energy-reform?lang=en,En ambas,Roto: 1,1,0,p_id ES 471 | p_id EN 472
